time,ID,x,y
2.2,1,-0.11,-0.94
2.7,0,0.28,0.61
2.7,1,-0.24,-0.61
3.3,0,0.39,0.27
3.3,1,-0.37,-0.27
3.8,0,0.44,-0.08
3.8,1,-0.42,0.08
4.4,0,0.41,-0.44
4.4,1,-0.41,0.44
4.9,0,0.31,-0.78
4.9,1,-0.31,0.78
5.5,0,0.19,-1.11
5.5,1,-0.20,1.12
6.0,0,0.13,-1.47
6.0,1,-0.15,1.47
0.5,0,-0.59,1.82
0.5,1,0.59,-1.82
1.1,0,-0.47,1.60
1.1,1,0.49,-1.58
1.6,0,-0.26,1.32
1.6,1,0.31,-1.28
2.2,0,-0.02,1.05
2.2,1,0.10,-0.99
2.7,0,0.22,0.79
2.7,1,-0.14,-0.72
3.3,0,0.40,0.48
3.3,1,-0.34,-0.43
3.8,0,0.54,0.15
3.8,1,-0.48,-0.10
0.5,0,-1.13,1.56
0.5,1,1.14,-1.56
1.0,0,-0.97,1.40
1.0,1,1.00,-1.38
1.6,0,-0.70,1.18
1.6,1,0.76,-1.13
2.1,0,-0.40,0.98
2.1,1,0.49,-0.89
2.7,0,-0.10,0.80
2.7,1,0.19,-0.70
3.2,0,0.19,0.59
3.2,1,-0.11,-0.50
3.8,0,0.43,0.32
3.8,1,-0.37,-0.26
4.3,0,0.61,0.01
4.3,1,-0.58,0.04
4.9,0,0.73,-0.32
4.9,1,-0.71,0.37
5.4,0,0.81,-0.66
5.4,1,-0.81,0.70
6.0,0,0.95,-0.99
6.0,1,-0.95,1.03
0.4,0,-1.57,1.14
0.4,1,1.57,-1.14
1.0,0,-1.40,1.02
1.0,1,1.39,-1.01
1.5,0,-1.11,0.83
1.5,1,1.10,-0.83
2.1,0,-0.79,0.69
2.1,1,0.77,-0.69
2.6,0,-0.45,0.58
2.6,1,0.43,-0.59
3.2,0,-0.10,0.51
3.2,1,0.08,-0.51
3.7,0,0.24,0.38
3.7,1,-0.24,-0.36
4.3,0,0.55,0.20
4.3,1,-0.54,-0.16
4.8,0,0.81,-0.04
4.8,1,-0.79,0.10
5.4,0,1.02,-0.33
5.4,1,-0.99,0.39
5.9,0,1.23,-0.62
5.9,1,-1.20,0.68
0.3,0,-1.87,0.61
0.3,1,1.87,-0.61
0.9,0,-1.68,0.55
0.9,1,1.69,-0.54
1.4,0,-1.36,0.45
1.4,1,1.38,-0.43
2.0,0,-1.01,0.38
2.0,1,1.03,-0.34
2.5,0,-0.66,0.33
2.5,1,0.68,-0.28
3.1,0,-0.31,0.35
3.1,1,0.32,-0.29
3.6,0,0.05,0.33
3.6,1,-0.04,-0.30
4.2,0,0.40,0.26
4.2,1,-0.39,-0.23
4.7,0,0.73,0.11
4.7,1,-0.72,-0.10
5.3,0,1.03,-0.06
5.3,1,-1.02,0.06
5.8,0,1.33,-0.25
5.8,1,-1.33,0.25
0.3,0,-1.97,0.00
0.3,1,1.97,0.00
0.9,0,-1.77,0.01
0.9,1,1.78,-0.00
1.4,0,-1.44,0.03
1.4,1,1.44,-0.02
2.0,0,-1.09,0.10
2.0,1,1.09,-0.07
2.5,0,-0.75,0.19
2.5,1,0.74,-0.15
3.1,0,-0.42,0.33
3.1,1,0.41,-0.28
3.6,0,-0.07,0.42
3.6,1,0.07,-0.38
4.2,0,0.29,0.44
4.2,1,-0.29,-0.41
4.7,0,0.65,0.41
4.7,1,-0.65,-0.38
5.3,0,0.99,0.30
5.3,1,-0.99,-0.28
5.8,0,1.32,0.18
5.8,1,-1.32,-0.16
0.3,0,-1.87,-0.61
0.3,1,1.87,0.61
0.9,0,-1.69,-0.53
0.9,1,1.70,0.52
1.4,0,-1.43,-0.33
1.4,1,1.43,0.32
2.0,0,-1.15,-0.10
2.0,1,1.17,0.08
2.5,0,-0.89,0.14
2.5,1,0.91,-0.16
3.1,0,-0.60,0.36
3.1,1,0.62,-0.37
3.6,0,-0.28,0.52
3.6,1,0.30,-0.53
0.3,0,-1.59,-1.15
0.3,1,1.59,1.15
0.9,0,-1.44,-1.03
0.9,1,1.44,1.02
1.4,0,-1.21,-0.78
1.4,1,1.22,0.77
2.0,0,-0.99,-0.50
2.0,1,1.01,0.48
2.5,0,-0.80,-0.20
2.5,1,0.83,0.18
3.1,0,-0.64,0.12
3.1,1,0.67,-0.14
3.6,0,-0.41,0.39
3.6,1,0.44,-0.42
4.2,0,-0.13,0.62
4.2,1,0.15,-0.64
4.7,0,0.18,0.79
4.7,1,-0.16,-0.81
5.3,0,0.52,0.90
5.3,1,-0.50,-0.91
5.8,0,0.86,0.98
5.8,1,-0.85,-0.98
0.2,0,-1.16,-1.60
0.2,1,1.16,1.60
0.8,0,-1.06,-1.48
0.8,1,1.08,1.47
1.3,0,-0.87,-1.23
1.3,1,0.92,1.20
1.9,0,-0.69,-0.92
1.9,1,0.77,0.87
2.4,0,-0.55,-0.60
2.4,1,0.65,0.53
3.0,0,-0.42,-0.26
3.0,1,0.54,0.20
3.5,0,-0.31,0.08
3.5,1,0.42,-0.14
4.1,0,-0.15,0.39
4.1,1,0.24,-0.45
4.6,0,0.07,0.67
4.6,1,0.01,-0.72
5.2,0,0.34,0.91
5.2,1,-0.26,-0.95
5.7,0,0.63,1.12
5.7,1,-0.55,-1.16
0.2,0,-0.61,-1.89
0.2,1,0.61,1.89
0.8,0,-0.56,-1.74
0.8,1,0.56,1.74
1.3,0,-0.43,-1.46
1.3,1,0.44,1.45
1.9,0,-0.32,-1.12
1.9,1,0.33,1.11
2.4,0,-0.27,-0.77
2.4,1,0.28,0.76
3.0,0,-0.28,-0.42
3.0,1,0.30,0.41
3.5,0,-0.30,-0.06
3.5,1,0.32,0.05
4.1,0,-0.25,0.29
4.1,1,0.26,-0.31
4.6,0,-0.13,0.63
4.6,1,0.13,-0.64
5.2,0,0.05,0.93
5.2,1,-0.06,-0.94
5.7,0,0.27,1.21
5.7,1,-0.28,-1.22
0.2,0,0.00,-1.99
0.2,1,0.00,1.98
0.8,0,0.00,-1.86
0.8,1,0.00,1.82
1.3,0,-0.00,-1.56
1.3,1,0.03,1.50
1.9,0,-0.06,-1.21
1.9,1,0.11,1.16
2.4,0,-0.16,-0.87
2.4,1,0.22,0.82
3.0,0,-0.29,-0.53
3.0,1,0.37,0.50
3.5,0,-0.44,-0.21
3.5,1,0.52,0.17
4.1,0,-0.51,0.14
4.1,1,0.59,-0.18
4.6,0,-0.51,0.50
4.6,1,0.58,-0.53
5.2,0,-0.43,0.86
5.2,1,0.49,-0.88
5.7,0,-0.30,1.19
5.7,1,0.34,-1.21
0.1,0,0.62,-1.90
0.1,1,-0.62,1.90
0.7,0,0.58,-1.78
0.7,1,-0.57,1.79
1.2,0,0.45,-1.52
1.2,1,-0.43,1.55
1.8,0,0.26,-1.22
1.8,1,-0.21,1.27
2.3,0,0.04,-0.94
2.3,1,0.03,1.00
2.9,0,-0.20,-0.67
2.9,1,0.26,0.73
3.4,0,-0.39,-0.37
3.4,1,0.44,0.41
0.1,0,1.17,-1.61
0.1,1,-1.17,1.61
0.7,0,1.08,-1.50
0.7,1,-1.08,1.50
1.2,0,0.88,-1.28
1.2,1,-0.86,1.30
1.8,0,0.61,-1.05
1.8,1,-0.58,1.09
2.3,0,0.32,-0.85
2.3,1,-0.28,0.89
2.9,0,0.02,-0.66
2.9,1,0.03,0.72
3.4,0,-0.28,-0.47
3.4,1,0.33,0.53
4.0,0,-0.53,-0.21
4.0,1,0.59,0.28
4.5,0,-0.73,0.08
4.5,1,0.79,-0.02
5.1,0,-0.86,0.42
5.1,1,0.92,-0.36
5.6,0,-0.94,0.77
5.6,1,1.00,-0.70
6.2,0,-1.00,1.12
6.2,1,1.06,-1.05
0.5,0,1.55,-1.12
0.5,1,-1.54,1.12
1.1,0,1.37,-0.97
1.1,1,-1.34,0.97
1.6,0,1.08,-0.76
1.6,1,-1.04,0.78
2.2,0,0.77,-0.59
2.2,1,-0.72,0.63
2.7,0,0.44,-0.45
2.7,1,-0.39,0.50
3.3,0,0.10,-0.36
3.3,1,-0.04,0.41
3.8,0,-0.23,-0.22
3.8,1,0.28,0.26
4.4,0,-0.54,-0.03
4.4,1,0.58,0.06
4.9,0,-0.80,0.21
4.9,1,0.83,-0.19
5.5,0,-1.05,0.47
5.5,1,1.06,-0.46
6.0,0,-1.29,0.72
6.0,1,1.30,-0.72
0.5,0,1.82,-0.59
0.5,1,-1.82,0.59
1.1,0,1.57,-0.51
1.1,1,-1.59,0.50
1.7,0,1.23,-0.41
1.7,1,-1.26,0.38
2.2,0,0.88,-0.35
2.2,1,-0.91,0.31
2.8,0,0.53,-0.32
2.8,1,-0.55,0.28
3.3,0,0.18,-0.34
3.3,1,-0.20,0.30
3.9,0,-0.18,-0.30
3.9,1,0.16,0.28
4.4,0,-0.53,-0.21
4.4,1,0.51,0.19
5.0,0,-0.85,-0.05
5.0,1,0.83,0.04
5.5,0,-1.14,0.15
5.5,1,1.13,-0.16
6.1,0,-1.43,0.36
6.1,1,1.42,-0.36
0.5,0,1.90,0.00
0.5,1,-1.90,0.00
1.1,0,1.63,0.01
1.1,1,-1.63,0.00
1.6,0,1.28,-0.01
1.6,1,-1.28,0.04
2.2,0,0.93,-0.06
2.2,1,-0.93,0.10
2.7,0,0.59,-0.17
2.7,1,-0.60,0.22
3.3,0,0.26,-0.29
3.3,1,-0.27,0.34
3.8,0,-0.09,-0.37
3.8,1,0.08,0.42
4.4,0,-0.45,-0.38
4.4,1,0.44,0.43
4.9,0,-0.80,-0.32
4.9,1,0.79,0.36
5.5,0,-1.14,-0.22
5.5,1,1.13,0.25
6.0,0,-1.48,-0.12
6.0,1,1.46,0.14
0.5,0,1.81,0.59
0.5,1,-1.81,-0.59
1.1,0,1.58,0.48
1.1,1,-1.59,-0.46
1.6,0,1.28,0.29
1.6,1,-1.32,-0.23
2.2,0,1.00,0.07
2.2,1,-1.06,0.01
2.7,0,0.73,-0.16
2.7,1,-0.79,0.25
3.3,0,0.44,-0.37
3.3,1,-0.48,0.43
3.8,0,0.10,-0.50
3.8,1,-0.15,0.55
0.6,0,1.54,1.12
0.6,1,-1.55,-1.12
1.1,0,1.34,0.97
1.1,1,-1.38,-0.94
1.7,0,1.09,0.72
1.7,1,-1.18,-0.65
2.2,0,0.86,0.45
2.2,1,-0.99,-0.35
2.8,0,0.66,0.15
2.8,1,-0.81,-0.04
3.3,0,0.47,-0.15
3.3,1,-0.57,0.23
3.9,0,0.23,-0.41
3.9,1,-0.30,0.47
4.4,0,-0.07,-0.62
4.4,1,0.01,0.64
5.0,0,-0.40,-0.76
5.0,1,0.35,0.74
5.5,0,-0.74,-0.84
5.5,1,0.71,0.79
6.1,0,-1.09,-0.93
6.1,1,1.05,0.88
0.3,0,1.15,1.58
0.3,1,-1.15,-1.58
0.9,0,1.02,1.42
0.9,1,-1.03,-1.42
1.4,0,0.83,1.15
1.4,1,-0.83,-1.15
2.0,0,0.66,0.83
2.0,1,-0.66,-0.84
2.5,0,0.54,0.50
2.5,1,-0.54,-0.50
3.1,0,0.46,0.15
3.1,1,-0.46,-0.16
3.6,0,0.35,-0.19
3.6,1,-0.36,0.19
4.2,0,0.19,-0.51
4.2,1,-0.20,0.51
4.7,0,-0.04,-0.78
4.7,1,0.03,0.78
5.3,0,-0.32,-1.01
5.3,1,0.31,1.01
5.8,0,-0.63,-1.19
5.8,1,0.62,1.19
0.3,0,0.61,1.87
0.3,1,-0.61,-1.87
0.9,0,0.54,1.70
0.9,1,-0.54,-1.70
1.4,0,0.41,1.40
1.4,1,-0.40,-1.40
2.0,0,0.31,1.06
2.0,1,-0.30,-1.05
2.5,0,0.27,0.71
2.5,1,-0.26,-0.70
3.1,0,0.27,0.35
3.1,1,-0.27,-0.35
3.6,0,0.28,-0.01
3.6,1,-0.27,0.01
4.2,0,0.22,-0.36
4.2,1,-0.21,0.37
4.7,0,0.10,-0.70
4.7,1,-0.09,0.70
5.3,0,-0.08,-1.01
5.3,1,0.09,1.01
5.8,0,-0.30,-1.29
5.8,1,0.30,1.31
0.3,0,-0.00,1.97
0.3,1,0.00,-1.97
0.9,0,-0.00,1.79
0.9,1,-0.00,-1.79
1.4,0,-0.01,1.45
1.4,1,-0.02,-1.46
2.0,0,0.03,1.10
2.0,1,-0.08,-1.11
2.5,0,0.12,0.75
2.5,1,-0.18,-0.77
3.1,0,0.24,0.42
3.1,1,-0.30,-0.43
3.6,0,0.35,0.08
3.6,1,-0.41,-0.09
4.2,0,0.39,-0.28
4.2,1,-0.45,0.27
4.7,0,0.36,-0.64
4.7,1,-0.42,0.62
5.3,0,0.28,-0.98
5.3,1,-0.33,0.97
5.8,0,0.19,-1.33
5.8,1,-0.22,1.31
0.3,0,-0.61,1.87
0.3,1,0.61,-1.87
0.9,0,-0.54,1.69
0.9,1,0.54,-1.69
1.4,0,-0.39,1.40
1.4,1,0.37,-1.40
2.0,0,-0.19,1.10
2.0,1,0.17,-1.11
2.5,0,0.03,0.82
2.5,1,-0.06,-0.83
3.1,0,0.26,0.55
3.1,1,-0.29,-0.56
3.6,0,0.44,0.23
3.6,1,-0.45,-0.24
0.3,0,-1.15,1.59
0.3,1,1.16,-1.59
0.9,0,-1.03,1.44
0.9,1,1.05,-1.44
1.4,0,-0.78,1.22
1.4,1,0.84,-1.18
2.0,0,-0.49,1.02
2.0,1,0.58,-0.94
2.5,0,-0.19,0.83
2.5,1,0.29,-0.73
3.1,0,0.11,0.64
3.1,1,-0.02,-0.55
3.6,0,0.35,0.37
3.6,1,-0.29,-0.32
4.2,0,0.55,0.08
4.2,1,-0.53,-0.05
4.7,0,0.68,-0.26
4.7,1,-0.70,0.26
5.3,0,0.76,-0.60
5.3,1,-0.81,0.60
5.8,0,0.82,-0.95
5.8,1,-0.89,0.94
0.2,0,-1.60,1.16
0.2,1,1.60,-1.17
0.8,0,-1.47,1.07
0.8,1,1.48,-1.07
1.3,0,-1.22,0.89
1.3,1,1.23,-0.90
1.9,0,-0.91,0.71
1.9,1,0.92,-0.73
2.4,0,-0.58,0.59
2.4,1,0.59,-0.60
3.0,0,-0.25,0.47
3.0,1,0.25,-0.48
3.5,0,0.09,0.36
3.5,1,-0.09,-0.36
4.1,0,0.41,0.19
4.1,1,-0.40,-0.19
4.6,0,0.69,-0.04
4.6,1,-0.68,0.03
5.2,0,0.92,-0.30
5.2,1,-0.92,0.30
5.7,0,1.15,-0.58
5.7,1,-1.14,0.57
0.2,0,-1.89,0.61
0.2,1,1.89,-0.61
0.8,0,-1.74,0.57
0.8,1,1.74,-0.57
1.3,0,-1.45,0.46
1.3,1,1.45,-0.47
1.9,0,-1.11,0.38
1.9,1,1.10,-0.40
2.4,0,-0.75,0.35
2.4,1,0.74,-0.38
3.0,0,-0.40,0.37
3.0,1,0.39,-0.40
3.5,0,-0.04,0.39
3.5,1,0.03,-0.41
4.1,0,0.31,0.35
4.1,1,-0.32,-0.35
4.6,0,0.65,0.23
4.6,1,-0.66,-0.22
5.2,0,0.96,0.05
5.2,1,-0.96,-0.03
5.7,0,1.25,-0.15
5.7,1,-1.25,0.18
0.2,0,-1.98,0.00
0.2,1,1.98,0.00
0.8,0,-1.81,0.00
0.8,1,1.82,-0.00
1.3,0,-1.49,0.01
1.3,1,1.50,-0.01
1.9,0,-1.14,0.07
1.9,1,1.15,-0.07
2.4,0,-0.79,0.17
2.4,1,0.81,-0.17
3.0,0,-0.47,0.31
3.0,1,0.48,-0.31
3.5,0,-0.12,0.40
3.5,1,0.13,-0.40
4.1,0,0.23,0.44
4.1,1,-0.23,-0.43
4.6,0,0.59,0.39
4.6,1,-0.58,-0.39
5.2,0,0.93,0.29
5.2,1,-0.92,-0.28
5.7,0,1.27,0.19
5.7,1,-1.26,-0.18
0.2,0,-1.89,-0.61
0.2,1,1.89,0.61
0.8,0,-1.74,-0.55
0.8,1,1.75,0.55
1.3,0,-1.48,-0.38
1.3,1,1.49,0.38
1.9,0,-1.20,-0.16
1.9,1,1.21,0.16
2.4,0,-0.93,0.08
2.4,1,0.95,-0.08
3.0,0,-0.66,0.31
3.0,1,0.67,-0.31
3.5,0,-0.33,0.47
3.5,1,0.35,-0.47
0.2,0,-1.60,-1.16
0.2,1,1.60,1.16
0.8,0,-1.48,-1.06
0.8,1,1.48,1.06
1.3,0,-1.27,-0.82
1.3,1,1.27,0.83
1.9,0,-1.06,-0.53
1.9,1,1.06,0.54
2.4,0,-0.88,-0.22
2.4,1,0.87,0.23
3.0,0,-0.69,0.08
3.0,1,0.68,-0.07
3.5,0,-0.44,0.33
3.5,1,0.43,-0.32
4.1,0,-0.15,0.55
4.1,1,0.14,-0.54
4.6,0,0.18,0.69
4.6,1,-0.18,-0.69
5.2,0,0.52,0.78
5.2,1,-0.52,-0.77
5.7,0,0.86,0.87
5.7,1,-0.86,-0.87
0.1,0,-1.17,-1.62
0.1,1,1.17,1.61
0.7,0,-1.10,-1.52
0.7,1,1.10,1.52
1.2,0,-0.95,-1.28
1.2,1,0.93,1.29
1.8,0,-0.78,-0.97
1.8,1,0.74,0.98
2.3,0,-0.66,-0.64
2.3,1,0.61,0.65
2.9,0,-0.57,-0.29
2.9,1,0.51,0.31
3.4,0,-0.48,0.05
3.4,1,0.42,-0.04
4.0,0,-0.33,0.38
4.0,1,0.28,-0.37
4.5,0,-0.12,0.67
4.5,1,0.07,-0.66
5.1,0,0.14,0.91
5.1,1,-0.20,-0.90
5.6,0,0.43,1.13
5.6,1,-0.48,-1.11
6.2,0,0.72,1.34
6.2,1,-0.76,-1.33
0.5,0,-0.59,-1.81
0.5,1,0.59,1.81
1.1,0,-0.51,-1.57
1.1,1,0.48,1.57
1.6,0,-0.41,-1.23
1.6,1,0.36,1.25
2.2,0,-0.33,-0.88
2.2,1,0.27,0.90
2.7,0,-0.29,-0.53
2.7,1,0.21,0.55
3.3,0,-0.31,-0.18
3.3,1,0.22,0.20
3.8,0,-0.28,0.18
3.8,1,0.20,-0.16
4.4,0,-0.19,0.53
4.4,1,0.13,-0.51
4.9,0,-0.04,0.85
4.9,1,-0.01,-0.84
5.5,0,0.16,1.14
5.5,1,-0.19,-1.14
6.0,0,0.34,1.45
6.0,1,-0.36,-1.46
0.5,0,0.00,-1.91
0.5,1,0.00,1.91
1.1,0,0.01,-1.66
1.1,1,0.02,1.66
1.6,0,-0.01,-1.30
1.6,1,0.07,1.30
2.2,0,-0.04,-0.95
2.2,1,0.13,0.95
2.7,0,-0.12,-0.61
2.7,1,0.24,0.61
3.3,0,-0.26,-0.28
3.3,1,0.37,0.28
3.8,0,-0.34,0.07
3.8,1,0.42,-0.07
4.4,0,-0.37,0.43
4.4,1,0.43,-0.43
4.9,0,-0.32,0.78
4.9,1,0.36,-0.78
5.5,0,-0.24,1.13
5.5,1,0.26,-1.12
6.0,0,-0.12,1.46
6.0,1,0.13,-1.45
0.5,0,0.59,-1.82
0.5,1,-0.59,1.82
1.1,0,0.48,-1.60
1.1,1,-0.47,1.60
1.6,0,0.28,-1.31
1.6,1,-0.26,1.32
2.2,0,0.06,-1.02
2.2,1,-0.02,1.05
2.8,0,-0.17,-0.75
2.8,1,0.21,0.78
3.3,0,-0.39,-0.47
3.3,1,0.42,0.49
0.1,0,1.17,-1.61
0.1,1,-1.17,1.62
0.7,0,1.11,-1.51
0.7,1,-1.11,1.52
1.2,0,0.94,-1.29
1.2,1,-0.93,1.30
1.8,0,0.69,-1.03
1.8,1,-0.67,1.06
2.3,0,0.43,-0.79
2.3,1,-0.40,0.83
2.9,0,0.13,-0.60
2.9,1,-0.10,0.64
3.4,0,-0.17,-0.39
3.4,1,0.19,0.43
4.0,0,-0.41,-0.13
4.0,1,0.43,0.16
4.5,0,-0.62,0.16
4.5,1,0.64,-0.13
5.1,0,-0.76,0.48
5.1,1,0.77,-0.45
5.6,0,-0.86,0.81
5.6,1,0.87,-0.79
0.1,0,1.62,-1.17
0.1,1,-1.61,1.17
0.7,0,1.52,-1.10
0.7,1,-1.52,1.10
1.2,0,1.29,-0.94
1.2,1,-1.29,0.94
1.8,0,0.99,-0.77
1.8,1,-0.98,0.77
2.3,0,0.66,-0.63
2.3,1,-0.65,0.63
2.9,0,0.32,-0.52
2.9,1,-0.31,0.52
3.4,0,-0.03,-0.42
3.4,1,0.03,0.41
4.0,0,-0.35,-0.26
4.0,1,0.35,0.25
4.5,0,-0.64,-0.05
4.5,1,0.64,0.04
5.1,0,-0.88,0.22
5.1,1,0.88,-0.23
5.6,0,-1.06,0.53
5.6,1,1.05,-0.54
0.1,0,1.90,-0.62
0.1,1,-1.90,0.62
0.7,0,1.78,-0.58
0.7,1,-1.77,0.58
1.2,0,1.50,-0.49
1.2,1,-1.50,0.48
1.8,0,1.16,-0.41
1.8,1,-1.16,0.39
2.3,0,0.81,-0.37
2.3,1,-0.81,0.35
2.8,0,0.46,-0.36
2.8,1,-0.46,0.34
3.4,0,0.10,-0.37
3.4,1,-0.10,0.34
3.9,0,-0.25,-0.31
3.9,1,0.26,0.29
4.5,0,-0.59,-0.20
4.5,1,0.60,0.18
5.1,0,-0.91,-0.03
5.1,1,0.91,0.01
5.6,0,-1.19,0.18
5.6,1,1.20,-0.20
0.1,0,2.00,0.00
0.1,1,-2.00,0.00
0.7,0,1.87,-0.00
0.7,1,-1.88,0.00
1.2,0,1.58,-0.03
1.2,1,-1.59,0.01
1.8,0,1.23,-0.10
1.8,1,-1.24,0.06
2.3,0,0.89,-0.20
2.3,1,-0.89,0.15
2.9,0,0.56,-0.34
2.9,1,-0.56,0.27
3.4,0,0.23,-0.47
3.4,1,-0.22,0.40
4.0,0,-0.12,-0.54
4.0,1,0.13,0.47
4.5,0,-0.48,-0.54
4.5,1,0.49,0.47
5.1,0,-0.83,-0.46
5.1,1,0.84,0.40
5.6,0,-1.16,-0.33
5.6,1,1.17,0.28
6.2,0,-1.49,-0.18
6.2,1,1.51,0.14
0.5,0,1.82,0.59
0.5,1,-1.82,-0.59
1.1,0,1.60,0.47
1.1,1,-1.59,-0.49
1.6,0,1.32,0.26
1.6,1,-1.29,-0.30
2.2,0,1.05,0.03
2.2,1,-1.01,-0.08
2.7,0,0.78,-0.21
2.7,1,-0.74,0.15
3.3,0,0.48,-0.40
3.3,1,-0.45,0.36
3.8,0,0.15,-0.53
3.8,1,-0.12,0.49
0.5,0,1.56,1.13
0.5,1,-1.56,-1.13
1.0,0,1.38,0.98
1.0,1,-1.37,-1.00
1.6,0,1.15,0.71
1.6,1,-1.10,-0.76
2.1,0,0.94,0.42
2.1,1,-0.88,-0.49
2.7,0,0.76,0.12
2.7,1,-0.68,-0.19
3.2,0,0.56,-0.18
3.2,1,-0.48,0.11
3.8,0,0.33,-0.45
3.8,1,-0.25,0.38
4.3,0,0.04,-0.67
4.3,1,0.03,0.60
4.9,0,-0.28,-0.83
4.9,1,0.35,0.77
5.4,0,-0.63,-0.91
5.4,1,0.69,0.87
6.0,0,-0.98,-0.97
6.0,1,1.03,0.97
0.3,0,1.16,1.59
0.3,1,-1.16,-1.59
0.9,0,1.04,1.45
0.9,1,-1.05,-1.44
1.4,0,0.85,1.19
1.4,1,-0.88,-1.15
2.0,0,0.68,0.87
2.0,1,-0.74,-0.83
2.5,0,0.56,0.54
2.5,1,-0.63,-0.49
3.1,0,0.47,0.20
3.1,1,-0.55,-0.14
3.6,0,0.37,-0.15
3.6,1,-0.45,0.20
4.2,0,0.20,-0.46
4.2,1,-0.28,0.52
4.7,0,-0.03,-0.74
4.7,1,-0.05,0.79
5.3,0,-0.30,-0.97
5.3,1,0.23,1.02
5.8,0,-0.60,-1.17
5.8,1,0.55,1.19
0.2,0,0.61,1.89
0.2,1,-0.61,-1.89
0.8,0,0.56,1.74
0.8,1,-0.56,-1.74
1.3,0,0.44,1.45
1.3,1,-0.43,-1.46
1.9,0,0.33,1.11
1.9,1,-0.32,-1.12
2.4,0,0.28,0.76
2.4,1,-0.26,-0.77
3.0,0,0.29,0.41
3.0,1,-0.26,-0.41
3.5,0,0.32,0.05
3.5,1,-0.28,-0.06
4.1,0,0.29,-0.31
4.1,1,-0.25,0.30
4.6,0,0.19,-0.65
4.6,1,-0.14,0.64
5.2,0,0.02,-0.96
5.2,1,0.04,0.95
5.7,0,-0.17,-1.27
5.7,1,0.23,1.25
0.2,0,-0.00,1.99
0.2,1,0.00,-1.99
0.8,0,0.00,1.83
0.8,1,-0.00,-1.83
1.3,0,0.01,1.53
1.3,1,-0.01,-1.52
1.9,0,0.07,1.18
1.9,1,-0.08,-1.17
2.4,0,0.17,0.84
2.4,1,-0.18,-0.83
3.0,0,0.28,0.50
3.0,1,-0.29,-0.49
3.5,0,0.39,0.15
3.5,1,-0.40,-0.15
4.1,0,0.43,-0.20
4.1,1,-0.43,0.21
4.6,0,0.41,-0.56
4.6,1,-0.41,0.57
5.2,0,0.31,-0.90
5.2,1,-0.32,0.91
5.7,0,0.18,-1.23
5.7,1,-0.19,1.25
0.2,0,1.89,0.61
0.2,1,-1.89,-0.61
0.8,0,1.75,0.56
0.8,1,-1.74,-0.55
1.3,0,1.49,0.38
1.3,1,-1.49,-0.38
1.9,0,1.22,0.16
1.9,1,-1.21,-0.15
2.4,0,0.95,-0.08
2.4,1,-0.94,0.09
3.0,0,0.68,-0.31
3.0,1,-0.67,0.32
3.5,0,0.38,-0.49
3.5,1,-0.37,0.50
0.3,0,1.59,1.16
0.3,1,-1.59,-1.16
0.9,0,1.44,1.04
0.9,1,-1.44,-1.05
1.4,0,1.21,0.81
1.4,1,-1.19,-0.84
2.0,0,0.99,0.53
2.0,1,-0.95,-0.57
2.5,0,0.79,0.23
2.5,1,-0.74,-0.28
3.1,0,0.60,-0.07
3.1,1,-0.56,0.02
3.6,0,0.35,-0.33
3.6,1,-0.32,0.29
4.2,0,0.05,-0.52
4.2,1,-0.04,0.51
4.7,0,-0.28,-0.65
4.7,1,0.29,0.66
5.3,0,-0.63,-0.73
5.3,1,0.63,0.76
5.8,0,-0.95,-0.87
5.8,1,0.95,0.90
0.3,0,1.15,1.59
0.3,1,-1.15,-1.59
0.9,0,1.05,1.43
0.9,1,-1.04,-1.45
1.4,0,0.87,1.15
1.4,1,-0.84,-1.18
2.0,0,0.72,0.83
2.0,1,-0.67,-0.87
2.5,0,0.61,0.49
2.5,1,-0.54,-0.54
3.1,0,0.53,0.14
3.1,1,-0.47,-0.19
3.6,0,0.39,-0.19
3.6,1,-0.35,0.15
4.2,0,0.18,-0.48
4.2,1,-0.15,0.44
4.7,0,-0.09,-0.72
4.7,1,0.10,0.70
5.3,0,-0.38,-0.92
5.3,1,0.39,0.92
5.8,0,-0.65,-1.15
5.8,1,0.65,1.15
0.3,0,0.61,1.87
0.3,1,-0.61,-1.87
0.9,0,0.55,1.69
0.9,1,-0.54,-1.70
1.4,0,0.45,1.37
1.4,1,-0.42,-1.39
2.0,0,0.38,1.03
2.0,1,-0.33,-1.05
2.5,0,0.37,0.67
2.5,1,-0.31,-0.69
3.1,0,0.40,0.32
3.1,1,-0.34,-0.34
3.6,0,0.39,-0.04
3.6,1,-0.34,0.02
4.2,0,0.30,-0.39
4.2,1,-0.27,0.37
4.7,0,0.15,-0.71
4.7,1,-0.13,0.70
5.3,0,-0.04,-1.01
5.3,1,0.05,1.00
5.8,0,-0.25,-1.31
5.8,1,0.25,1.30
0.3,0,0.00,1.97
0.3,1,-0.00,-1.97
0.9,0,0.01,1.78
0.9,1,-0.01,-1.78
1.4,0,0.05,1.45
1.4,1,-0.07,-1.45
2.0,0,0.12,1.10
2.0,1,-0.16,-1.11
2.5,0,0.23,0.77
2.5,1,-0.28,-0.78
3.1,0,0.35,0.43
3.1,1,-0.40,-0.44
3.6,0,0.41,0.08
3.6,1,-0.46,-0.09
4.2,0,0.42,-0.28
4.2,1,-0.46,0.27
4.7,0,0.38,-0.64
4.7,1,-0.41,0.62
