time,ID,x,y
6.1,0,-0.56,-3.22
6.6,0,-0.32,-3.47
0.1,0,0.09,-0.00
0.1,0,-0.00,0.00
0.6,0,-0.01,0.09
1.2,0,-0.06,0.32
1.7,0,-0.06,0.60
2.3,0,-0.00,0.92
2.8,0,0.16,1.24
3.4,0,0.37,1.49
3.9,0,0.59,1.77
4.4,0,0.75,2.08
5.0,0,0.79,2.41
5.5,0,0.73,2.75
6.1,0,0.57,3.06
6.6,0,0.34,3.32
7.1,0,0.09,3.57
0.1,0,-0.11,-0.01
0.6,0,-0.21,-0.04
1.2,0,-0.43,-0.12
1.7,0,-0.72,-0.16
2.3,0,-1.03,-0.15
2.8,0,-1.35,-0.08
3.4,0,-1.63,0.08
3.9,0,-1.85,0.32
4.4,0,-2.05,0.61
5.0,0,-2.28,0.86
5.5,0,-2.59,1.03
6.1,0,-2.93,1.09
6.6,0,-3.27,1.04
7.1,0,-3.57,0.89
7.7,0,-3.83,0.65
0.1,0,0.01,-0.09
0.6,0,0.04,-0.21
1.2,0,0.11,-0.45
1.7,0,0.12,-0.73
2.3,0,0.06,-1.03
2.8,0,-0.10,-1.31
3.4,0,-0.34,-1.54
3.9,0,-0.61,-1.76
4.4,0,-0.89,-1.98
5.0,0,-1.08,-2.28
5.5,0,-1.17,-2.61
6.1,0,-1.14,-2.96
6.6,0,-1.00,-3.29
7.2,0,-0.78,-3.55
7.7,0,-0.48,-3.74
0.1,0,0.14,0.00
0.6,0,0.25,0.02
1.2,0,0.50,0.08
1.7,0,0.76,0.07
2.3,0,1.09,-0.02
2.8,0,1.39,-0.19
3.3,0,1.62,-0.45
3.9,0,1.86,-0.72
4.4,0,2.13,-0.90
0.1,0,-0.00,0.08
0.7,0,-0.03,0.20
1.2,0,-0.07,0.44
1.7,0,-0.06,0.71
2.3,0,-0.00,1.02
2.8,0,0.17,1.32
3.3,0,0.42,1.57
3.9,0,0.64,1.83
4.4,0,0.82,2.13
5.0,0,0.89,2.47
5.5,0,0.86,2.81
6.0,0,0.71,3.12
6.6,0,0.48,3.39
7.1,0,0.22,3.63
0.1,0,-0.08,-0.00
0.6,0,-0.20,-0.01
1.2,0,-0.45,-0.01
1.7,0,-0.76,0.05
2.3,0,-1.06,0.17
2.8,0,-1.34,0.37
3.4,0,-1.61,0.61
3.9,0,-1.92,0.78
4.5,0,-2.27,0.84
5.0,0,-2.60,0.79
5.5,0,-2.91,0.66
6.1,0,-3.19,0.44
6.6,0,-3.43,0.18
0.1,0,-0.01,-0.12
0.6,0,-0.02,-0.24
1.2,0,-0.05,-0.51
1.7,0,-0.13,-0.84
2.3,0,-0.29,-1.15
2.8,0,-0.48,-1.45
3.4,0,-0.63,-1.76
3.9,0,-0.71,-2.11
4.5,0,-0.68,-2.46
5.0,0,-0.57,-2.77
5.5,0,-0.38,-3.07
6.1,0,-0.15,-3.33
6.6,0,0.10,-3.58
0.1,0,0.08,-0.00
0.6,0,0.16,-0.00
1.2,0,0.40,-0.00
1.7,0,0.69,-0.06
2.3,0,1.03,-0.20
2.8,0,1.32,-0.38
3.4,0,1.59,-0.60
3.9,0,1.90,-0.79
4.5,0,2.22,-0.86
5.0,0,2.57,-0.84
5.6,0,2.90,-0.73
6.1,0,3.19,-0.52
6.7,0,3.43,-0.26
0.1,0,-0.01,0.11
0.1,0,-0.00,0.00
0.7,0,-0.11,-0.01
1.2,0,-0.36,-0.04
1.7,0,-0.64,-0.01
2.3,0,-0.93,0.11
2.8,0,-1.22,0.29
3.3,0,-1.50,0.48
3.9,0,-1.78,0.69
4.4,0,-2.08,0.83
5.0,0,-2.42,0.88
5.5,0,-2.77,0.82
6.0,0,-3.07,0.68
6.6,0,-3.33,0.45
7.1,0,-3.58,0.17
0.1,0,0.00,-0.08
0.7,0,-0.00,-0.19
1.2,0,-0.02,-0.45
1.8,0,-0.12,-0.76
2.3,0,-0.29,-1.07
2.8,0,-0.48,-1.37
3.4,0,-0.64,-1.69
3.9,0,-0.74,-2.01
4.5,0,-0.76,-2.35
5.0,0,-0.70,-2.70
5.5,0,-0.55,-3.01
6.1,0,-0.32,-3.28
6.6,0,-0.08,-3.53
0.1,0,0.12,0.01
0.7,0,0.22,0.05
1.2,0,0.43,0.17
1.7,0,0.69,0.25
2.3,0,1.00,0.30
2.8,0,1.34,0.27
3.3,0,1.60,0.15
0.1,0,0.00,0.09
0.6,0,0.01,0.20
1.2,0,0.01,0.44
1.7,0,0.10,0.77
2.3,0,0.28,1.05
2.8,0,0.51,1.33
3.4,0,0.68,1.64
3.9,0,0.78,1.97
4.4,0,0.80,2.32
5.0,0,0.72,2.66
5.5,0,0.55,2.96
6.1,0,0.32,3.22
6.6,0,0.05,3.46
0.1,0,-0.13,0.01
0.6,0,-0.25,0.06
1.2,0,-0.48,0.21
1.7,0,-0.78,0.37
2.3,0,-1.08,0.54
2.8,0,-1.39,0.70
0.2,0,0.00,-0.15
0.7,0,0.00,-0.26
1.2,0,0.00,-0.51
1.8,0,-0.06,-0.81
2.3,0,-0.20,-1.12
2.9,0,-0.37,-1.41
3.4,0,-0.59,-1.69
3.9,0,-0.78,-1.98
4.5,0,-0.86,-2.33
5.0,0,-0.83,-2.66
5.6,0,-0.69,-2.98
6.1,0,-0.48,-3.24
6.6,0,-0.21,-3.48
0.1,0,0.10,-0.00
0.6,0,0.17,0.00
1.2,0,0.39,0.01
1.7,0,0.70,-0.04
2.3,0,1.00,-0.17
2.8,0,1.27,-0.39
3.3,0,1.54,-0.61
3.9,0,1.85,-0.79
4.4,0,2.19,-0.86
5.0,0,2.53,-0.84
5.5,0,2.86,-0.71
6.1,0,3.15,-0.49
6.6,0,3.38,-0.23
0.1,0,0.00,0.09
0.7,0,0.02,0.20
1.2,0,0.09,0.45
1.7,0,0.22,0.75
2.3,0,0.40,1.05
2.8,0,0.59,1.34
3.4,0,0.74,1.65
3.9,0,0.81,2.00
4.5,0,0.83,2.36
5.0,0,0.75,2.68
5.5,0,0.58,2.99
6.1,0,0.35,3.25
6.6,0,0.09,3.48
0.1,0,-0.08,-0.00
0.6,0,-0.21,-0.02
1.2,0,-0.45,-0.05
1.7,0,-0.74,-0.01
2.3,0,-1.06,0.08
2.8,0,-1.35,0.26
3.3,0,-1.61,0.48
3.9,0,-1.89,0.69
4.4,0,-2.21,0.83
5.0,0,-2.57,0.86
5.5,0,-2.89,0.78
6.1,0,-3.19,0.60
6.6,0,-3.44,0.35
0.1,0,0.00,-0.00
0.7,0,0.11,-0.02
1.2,0,0.36,-0.12
1.7,0,0.67,-0.23
2.3,0,0.99,-0.38
2.8,0,1.29,-0.56
3.4,0,1.61,-0.71
3.9,0,1.95,-0.80
4.5,0,2.29,-0.82
5.0,0,2.64,-0.75
5.5,0,2.94,-0.58
6.1,0,3.19,-0.35
6.6,0,3.42,-0.08
0.1,0,0.00,0.07
0.6,0,-0.00,0.17
1.2,0,-0.01,0.42
1.7,0,0.04,0.70
2.3,0,0.15,1.02
2.8,0,0.33,1.31
3.4,0,0.50,1.59
3.9,0,0.64,1.93
4.5,0,0.69,2.27
5.0,0,0.64,2.63
5.5,0,0.50,2.94
6.1,0,0.29,3.22
6.6,0,0.04,3.48
0.1,0,-0.09,0.00
0.6,0,-0.18,0.00
1.2,0,-0.41,-0.00
1.7,0,-0.71,0.05
2.3,0,-1.02,0.22
2.8,0,-1.28,0.47
3.4,0,-1.54,0.69
3.9,0,-1.85,0.85
4.5,0,-2.21,0.90
5.0,0,-2.55,0.83
5.6,0,-2.86,0.68
6.1,0,-3.14,0.47
6.6,0,-3.38,0.20
0.1,0,-0.00,-0.10
0.6,0,-0.00,-0.17
1.2,0,-0.01,-0.40
1.7,0,-0.05,-0.68
2.3,0,-0.16,-1.02
2.8,0,-0.32,-1.32
3.4,0,-0.49,-1.60
3.9,0,-0.64,-1.91
4.5,0,-0.71,-2.25
5.0,0,-0.69,-2.60
5.5,0,-0.57,-2.92
6.1,0,-0.38,-3.21
6.6,0,-0.14,-3.47
0.1,0,0.13,0.01
0.1,0,-0.00,0.00
0.7,0,-0.01,0.09
1.2,0,-0.06,0.32
1.8,0,-0.06,0.60
2.3,0,-0.01,0.92
2.8,0,0.09,1.23
3.4,0,0.29,1.54
3.9,0,0.53,1.79
4.5,0,0.74,2.06
5.0,0,0.87,2.39
5.6,0,0.88,2.73
6.1,0,0.77,3.08
6.6,0,0.58,3.35
7.2,0,0.32,3.61
0.1,0,-0.12,0.00
0.7,0,-0.23,0.03
1.2,0,-0.48,0.13
1.7,0,-0.78,0.26
2.3,0,-1.08,0.46
2.8,0,-1.37,0.64
3.4,0,-1.67,0.82
3.9,0,-2.01,0.90
4.5,0,-2.36,0.93
5.0,0,-2.71,0.86
5.6,0,-3.01,0.70
6.1,0,-3.27,0.46
6.6,0,-3.49,0.19
0.1,0,0.00,-0.08
0.6,0,0.00,-0.21
1.2,0,-0.01,-0.47
1.7,0,-0.09,-0.78
2.3,0,-0.28,-1.09
2.8,0,-0.52,-1.35
3.4,0,-0.72,-1.62
3.9,0,-0.85,-1.95
4.5,0,-0.86,-2.30
5.0,0,-0.79,-2.62
5.5,0,-0.63,-2.94
6.1,0,-0.40,-3.20
6.6,0,-0.13,-3.43
0.1,0,0.11,-0.01
0.7,0,0.23,-0.04
1.2,0,0.48,-0.14
1.8,0,0.81,-0.28
2.3,0,1.10,-0.45
2.8,0,1.39,-0.62
3.4,0,1.70,-0.76
3.9,0,2.06,-0.83
4.5,0,2.39,-0.80
5.0,0,2.72,-0.67
5.5,0,3.01,-0.48
6.1,0,3.26,-0.23
6.6,0,3.49,0.03
0.1,0,0.01,0.12
0.7,0,0.06,0.24
1.2,0,0.17,0.49
1.8,0,0.28,0.84
2.3,0,0.37,1.18
2.8,0,0.52,1.50
3.4,0,0.65,1.81
3.9,0,0.71,2.15
4.5,0,0.71,2.50
5.0,0,0.59,2.83
5.5,0,0.39,3.12
6.1,0,0.14,3.37
6.6,0,-0.10,3.60
0.1,0,-0.08,-0.00
0.6,0,-0.16,-0.00
1.2,0,-0.38,-0.01
1.7,0,-0.68,0.04
2.2,0,-0.97,0.15
2.8,0,-1.27,0.33
3.3,0,-1.57,0.51
3.9,0,-1.90,0.64
4.4,0,-2.23,0.74
4.9,0,-2.56,0.73
5.5,0,-2.90,0.63
6.0,0,-3.19,0.42
6.6,0,-3.45,0.18
0.1,0,-0.00,-0.10
0.7,0,0.01,-0.20
1.2,0,0.06,-0.42
1.7,0,0.06,-0.70
2.3,0,-0.02,-1.01
2.8,0,-0.17,-1.32
3.4,0,-0.39,-1.57
3.9,0,-0.64,-1.82
4.5,0,-0.83,-2.11
5.0,0,-0.92,-2.45
5.6,0,-0.90,-2.80
6.1,0,-0.76,-3.13
6.7,0,-0.53,-3.39
7.2,0,-0.27,-3.63
0.1,0,0.13,0.01
0.6,0,0.24,0.06
1.2,0,0.44,0.18
1.7,0,0.69,0.26
2.3,0,1.00,0.28
2.8,0,1.33,0.20
3.3,0,1.58,0.06
3.9,0,1.82,-0.17
4.4,0,2.03,-0.47
5.0,0,2.21,-0.76
5.5,0,2.43,-1.01
6.0,0,2.73,-1.18
6.6,0,3.08,-1.25
0.1,0,0.12,0.01
0.7,0,0.22,0.05
1.2,0,0.41,0.18
1.7,0,0.65,0.28
2.3,0,0.94,0.37
2.8,0,1.27,0.43
3.4,0,1.58,0.43
3.9,0,1.86,0.35
4.4,0,2.19,0.23
5.0,0,2.50,0.08
5.5,0,2.83,-0.05
6.1,0,3.17,-0.11
6.6,0,3.52,-0.10
0.1,0,0.12,0.01
0.7,0,0.23,0.07
1.2,0,0.42,0.21
1.7,0,0.68,0.31
2.3,0,0.97,0.34
2.8,0,1.28,0.28
3.3,0,1.55,0.11
3.9,0,1.76,-0.14
4.4,0,1.96,-0.43
5.0,0,2.22,-0.67
5.5,0,2.53,-0.84
6.1,0,2.86,-0.90
6.6,0,3.22,-0.84
7.1,0,3.52,-0.69
7.7,0,3.78,-0.45
0.1,0,-0.00,0.08
0.7,0,-0.01,0.21
1.2,0,-0.04,0.45
1.7,0,-0.01,0.74
2.3,0,0.10,1.06
2.8,0,0.29,1.34
3.4,0,0.50,1.62
3.9,0,0.70,1.91
4.4,0,0.80,2.24
5.0,0,0.80,2.58
5.5,0,0.69,2.91
6.1,0,0.48,3.20
6.6,0,0.23,3.44
0.1,0,-0.10,-0.00
0.6,0,-0.20,-0.02
1.2,0,-0.42,-0.08
1.7,0,-0.70,-0.09
2.3,0,-1.01,-0.01
2.8,0,-1.31,0.15
3.4,0,-1.56,0.39
3.9,0,-1.82,0.63
4.4,0,-2.11,0.84
5.0,0,-2.45,0.94
5.5,0,-2.79,0.93
6.1,0,-3.11,0.82
0.1,0,0.00,-0.08
0.7,0,0.02,-0.19
1.2,0,0.07,-0.42
1.7,0,0.08,-0.70
2.3,0,0.05,-1.00
2.8,0,-0.06,-1.30
3.3,0,-0.23,-1.54
3.9,0,-0.47,-1.79
4.4,0,-0.65,-2.08
5.0,0,-0.77,-2.42
5.5,0,-0.78,-2.76
6.0,0,-0.69,-3.08
6.6,0,-0.50,-3.37
7.1,0,-0.26,-3.62
0.1,0,0.07,0.00
0.7,0,0.18,0.00
1.2,0,0.43,-0.00
1.7,0,0.72,-0.07
2.3,0,1.04,-0.22
2.8,0,1.34,-0.40
3.4,0,1.62,-0.58
3.9,0,1.93,-0.73
4.4,0,2.27,-0.80
5.0,0,2.62,-0.81
5.5,0,2.95,-0.70
6.1,0,3.23,-0.50
6.6,0,3.48,-0.26
0.1,0,-0.00,0.12
0.7,0,-0.00,0.23
1.2,0,0.00,0.48
1.7,0,0.06,0.76
2.3,0,0.19,1.05
2.8,0,0.37,1.36
3.4,0,0.56,1.65
3.9,0,0.73,1.95
4.5,0,0.80,2.29
5.0,0,0.77,2.63
5.5,0,0.64,2.95
6.1,0,0.42,3.22
6.6,0,0.17,3.46
0.1,0,-0.15,-0.01
0.6,0,-0.29,-0.05
1.2,0,-0.54,-0.12
1.7,0,-0.83,-0.16
2.3,0,-1.16,-0.14
2.8,0,-1.43,-0.05
3.3,0,-1.69,0.13
3.9,0,-1.90,0.39
4.4,0,-2.09,0.68
5.0,0,-2.36,0.92
5.5,0,-2.68,1.06
6.1,0,-3.03,1.08
6.6,0,-3.36,1.00
0.1,0,0.00,-0.08
0.7,0,0.01,-0.20
1.2,0,0.01,-0.45
1.8,0,-0.06,-0.75
2.3,0,-0.18,-1.06
2.8,0,-0.35,-1.35
3.4,0,-0.54,-1.65
3.9,0,-0.67,-1.97
4.5,0,-0.70,-2.33
5.0,0,-0.63,-2.67
5.5,0,-0.46,-2.97
6.1,0,-0.24,-3.24
6.6,0,0.02,-3.50
0.1,0,0.10,0.00
0.7,0,0.20,0.02
1.2,0,0.43,0.07
1.7,0,0.72,0.08
2.3,0,1.04,0.02
2.8,0,1.34,-0.15
3.4,0,1.59,-0.39
3.9,0,1.84,-0.63
4.5,0,2.12,-0.83
5.0,0,2.45,-0.94
5.5,0,2.78,-0.94
6.1,0,3.13,-0.83
6.6,0,3.40,-0.63
7.2,0,3.63,-0.37
0.1,0,-0.00,0.08
0.7,0,-0.01,0.18
1.2,0,-0.03,0.42
1.7,0,-0.00,0.71
2.3,0,0.09,1.02
2.8,0,0.23,1.33
3.3,0,0.44,1.61
3.9,0,0.63,1.90
4.4,0,0.76,2.21
4.9,0,0.81,2.55
5.5,0,0.75,2.91
6.0,0,0.58,3.21
6.6,0,0.36,3.47
0.1,0,-0.08,-0.00
0.7,0,-0.20,-0.02
1.2,0,-0.44,-0.05
1.7,0,-0.73,-0.03
2.3,0,-1.05,0.06
2.8,0,-1.34,0.24
3.4,0,-1.59,0.48
3.9,0,-1.86,0.71
4.5,0,-2.18,0.86
5.0,0,-2.52,0.91
5.6,0,-2.87,0.85
6.1,0,-3.17,0.70
6.7,0,-3.44,0.45
0.1,0,0.00,-0.08
0.7,0,-0.00,-0.19
1.2,0,-0.04,-0.45
1.7,0,-0.15,-0.75
2.3,0,-0.33,-1.04
2.8,0,-0.53,-1.31
3.4,0,-0.70,-1.61
3.9,0,-0.80,-1.93
4.4,0,-0.83,-2.28
5.0,0,-0.76,-2.64
5.5,0,-0.61,-2.94
6.1,0,-0.39,-3.21
6.6,0,-0.14,-3.45
0.1,0,0.13,0.00
0.6,0,0.21,0.00
1.2,0,0.45,0.00
1.7,0,0.74,-0.04
2.3,0,1.04,-0.19
2.8,0,1.31,-0.41
3.3,0,1.57,-0.63
3.9,0,1.88,-0.79
4.4,0,2.22,-0.84
5.0,0,2.56,-0.79
5.5,0,2.87,-0.65
6.0,0,3.14,-0.43
6.6,0,3.39,-0.17
0.1,0,0.01,0.13
0.6,0,0.04,0.25
1.2,0,0.11,0.53
1.7,0,0.23,0.84
2.3,0,0.40,1.14
2.8,0,0.60,1.42
3.4,0,0.75,1.74
3.9,0,0.82,2.09
4.5,0,0.82,2.44
5.0,0,0.71,2.77
5.5,0,0.53,3.06
6.1,0,0.27,3.32
6.6,0,0.01,3.55
0.1,0,-0.08,-0.00
0.6,0,-0.19,0.01
1.2,0,-0.44,0.06
1.7,0,-0.75,0.20
2.3,0,-1.03,0.39
2.8,0,-1.30,0.59
3.4,0,-1.61,0.76
3.9,0,-1.95,0.86
4.5,0,-2.30,0.85
5.0,0,-2.63,0.73
5.5,0,-2.91,0.53
6.1,0,-3.15,0.28
6.6,0,-3.37,0.00
7.2,0,-3.60,-0.25
0.1,0,-0.00,-0.07
0.7,0,-0.02,-0.16
1.2,0,-0.12,-0.41
1.7,0,-0.25,-0.72
2.3,0,-0.41,-1.02
2.8,0,-0.60,-1.32
3.4,0,-0.79,-1.62
3.9,0,-0.89,-1.94
4.4,0,-0.93,-2.29
5.0,0,-0.86,-2.63
5.5,0,-0.70,-2.94
6.0,0,-0.48,-3.20
6.6,0,-0.21,-3.44
0.1,0,0.13,-0.01
0.7,0,0.25,-0.07
1.2,0,0.46,-0.23
1.7,0,0.76,-0.42
2.3,0,1.06,-0.58
2.8,0,1.33,-0.77
3.4,0,1.64,-0.96
3.9,0,1.96,-1.04
4.4,0,2.31,-1.03
5.0,0,2.66,-0.93
5.5,0,2.95,-0.74
6.1,0,3.19,-0.49
6.6,0,3.39,-0.20
0.1,0,0.01,0.13
0.7,0,0.07,0.26
1.2,0,0.20,0.53
1.7,0,0.32,0.85
2.3,0,0.50,1.15
2.8,0,0.68,1.43
3.4,0,0.83,1.76
3.9,0,0.88,2.10
4.5,0,0.82,2.45
5.0,0,0.68,2.78
5.6,0,0.47,3.05
6.1,0,0.21,3.29
6.6,0,-0.06,3.51
0.1,0,-0.12,0.00
0.6,0,-0.21,0.01
1.2,0,-0.47,0.08
1.7,0,-0.77,0.24
2.3,0,-1.05,0.47
2.8,0,-1.33,0.66
3.3,0,-1.62,0.85
3.9,0,-1.96,0.94
4.4,0,-2.31,0.93
5.0,0,-2.64,0.83
5.5,0,-2.93,0.64
6.1,0,-3.18,0.40
6.6,0,-3.41,0.12
0.1,0,-0.01,-0.13
0.7,0,-0.04,-0.26
1.2,0,-0.13,-0.55
1.7,0,-0.30,-0.85
2.3,0,-0.48,-1.12
2.8,0,-0.66,-1.39
3.4,0,-0.81,-1.72
3.9,0,-0.88,-2.06
4.5,0,-0.84,-2.40
5.0,0,-0.72,-2.72
5.5,0,-0.50,-3.01
6.1,0,-0.26,-3.24
6.6,0,0.01,-3.47
0.1,0,0.08,-0.00
0.7,0,0.21,-0.02
1.2,0,0.48,-0.07
1.7,0,0.79,-0.21
2.3,0,1.07,-0.42
2.8,0,1.35,-0.62
3.4,0,1.67,-0.80
3.9,0,2.01,-0.89
4.5,0,2.36,-0.89
5.0,0,2.70,-0.78
5.6,0,2.98,-0.59
6.1,0,3.22,-0.34
6.6,0,3.44,-0.06
0.1,0,-0.00,0.13
0.7,0,-0.02,0.24
1.2,0,-0.06,0.50
1.7,0,-0.03,0.80
2.3,0,0.11,1.12
2.8,0,0.33,1.41
3.4,0,0.56,1.68
3.9,0,0.75,1.98
4.5,0,0.85,2.31
5.0,0,0.84,2.67
5.6,0,0.73,3.00
6.1,0,0.52,3.28
6.7,0,0.26,3.53
0.1,0,-0.15,0.01
0.7,0,-0.26,0.03
1.2,0,-0.52,0.10
1.7,0,-0.83,0.25
2.3,0,-1.11,0.46
2.8,0,-1.38,0.69
3.4,0,-1.67,0.90
3.9,0,-2.01,1.00
4.5,0,-2.37,1.01
5.1,0,-2.73,0.92
5.6,0,-3.03,0.75
6.2,0,-3.28,0.49
6.7,0,-3.49,0.21
0.1,0,-0.00,-0.08
0.1,0,0.00,-0.00
0.7,0,0.09,0.00
1.2,0,0.33,0.00
1.7,0,0.63,-0.06
2.3,0,0.93,-0.19
2.8,0,1.24,-0.38
3.4,0,1.52,-0.59
3.9,0,1.82,-0.76
4.5,0,2.17,-0.83
5.0,0,2.52,-0.80
5.6,0,2.84,-0.67
6.1,0,3.11,-0.47
6.7,0,3.37,-0.21
0.1,0,-0.01,0.12
0.7,0,-0.08,0.24
1.2,0,-0.21,0.46
1.8,0,-0.29,0.72
2.3,0,-0.29,1.02
2.9,0,-0.19,1.36
3.4,0,-0.00,1.64
4.0,0,0.25,1.87
4.5,0,0.53,2.07
5.1,0,0.80,2.29
5.6,0,1.01,2.57
6.2,0,1.12,2.90
6.7,0,1.11,3.26
7.3,0,0.99,3.59
7.8,0,0.78,3.85
8.3,0,0.50,4.07
0.1,0,-0.09,-0.00
0.7,0,-0.21,-0.04
1.2,0,-0.45,-0.11
1.8,0,-0.72,-0.14
2.3,0,-1.04,-0.09
2.8,0,-1.35,0.05
3.4,0,-1.58,0.27
3.9,0,-1.79,0.55
4.5,0,-2.01,0.81
5.0,0,-2.32,1.01
5.6,0,-2.65,1.09
6.1,0,-3.01,1.05
6.7,0,-3.32,0.91
7.2,0,-3.59,0.67
7.8,0,-3.79,0.39
0.1,0,-0.00,-0.08
0.6,0,-0.01,-0.19
1.2,0,-0.05,-0.43
1.7,0,-0.17,-0.75
2.3,0,-0.37,-1.04
2.8,0,-0.59,-1.30
3.4,0,-0.79,-1.58
3.9,0,-0.90,-1.89
4.4,0,-0.92,-2.25
0.1,0,0.09,0.00
0.7,0,0.19,0.02
1.2,0,0.41,0.08
1.8,0,0.68,0.11
2.3,0,1.02,0.08
2.9,0,1.33,-0.06
3.4,0,1.58,-0.28
3.9,0,1.81,-0.54
4.5,0,2.09,-0.77
5.0,0,2.42,-0.90
5.6,0,2.77,-0.92
6.1,0,3.11,-0.82
6.7,0,3.39,-0.63
7.2,0,3.63,-0.37
0.1,0,0.00,0.14
0.7,0,0.02,0.27
1.2,0,0.08,0.54
1.7,0,0.21,0.86
2.3,0,0.40,1.16
2.8,0,0.58,1.45
3.4,0,0.72,1.77
3.9,0,0.78,2.12
4.5,0,0.74,2.45
5.0,0,0.62,2.78
5.5,0,0.42,3.06
6.1,0,0.16,3.32
6.6,0,-0.10,3.56
0.1,0,-0.08,0.00
0.6,0,-0.20,0.01
1.2,0,-0.46,0.02
1.7,0,-0.77,0.11
2.3,0,-1.08,0.28
2.8,0,-1.38,0.46
3.4,0,-1.68,0.65
3.9,0,-2.02,0.76
4.5,0,-2.37,0.76
5.0,0,-2.70,0.67
5.6,0,-3.01,0.48
6.1,0,-3.27,0.24
6.7,0,-3.50,-0.02
0.1,0,-0.00,-0.11
0.6,0,-0.02,-0.23
1.2,0,-0.08,-0.50
1.7,0,-0.23,-0.81
2.3,0,-0.41,-1.11
2.8,0,-0.61,-1.39
3.4,0,-0.78,-1.68
3.9,0,-0.89,-2.02
4.4,0,-0.91,-2.36
5.0,0,-0.82,-2.69
5.5,0,-0.63,-2.98
6.1,0,-0.38,-3.24
6.6,0,-0.11,-3.47
0.1,0,0.09,-0.00
0.7,0,0.21,-0.02
1.2,0,0.46,-0.08
1.7,0,0.75,-0.20
2.3,0,1.06,-0.37
2.8,0,1.35,-0.53
3.4,0,1.66,-0.69
3.9,0,1.99,-0.81
4.5,0,2.35,-0.83
5.0,0,2.69,-0.77
5.5,0,3.00,-0.62
6.1,0,3.26,-0.40
6.6,0,3.50,-0.14
